city,date_from,date_to,pattern,state,status,territory_id,url
Colônia do Gurguéia,,,adiarios_v1,PI,invalido,2202752,https://transparencia.coloniadogurgueia.pi.gov.br/coloniadogurgueia
Colorado,,,adiarios_v1,RS,invalido,4305603,https://colorado.rs.gov.br/pt_BR/404
Comodoro,,,adiarios_v1,MT,invalido,5103304,https://www.comodoro.mt.gov.br/diariooficial.php
Conceição do Almeida,,,adiarios_v1,BA,invalido,2908309,https://www.ba.gov.br/diariooficial.php
Conceição do Canindé,,,adiarios_v1,PI,invalido,2202802,https://transparencia.conceicaodocaninde.pi.gov.br/conceicaodocaninde
Cônego Marinho,,,adiarios_v1,MG,invalido,3117836,http://www.conegomarinho.mg.gov.br/cgi-sys/suspendedpage.cgi
Cônego Marinho,,,adiarios_v1,MG,invalido,3117836,https://www.conegomarinho.mg.gov.br/cgi-sys/suspendedpage.cgi
Conquista D'Oeste,,,adiarios_v1,MT,invalido,5103361,https://www.conquistadoeste.mt.gov.br/diariooficial.php
Congo,,,adiarios_v1,PB,invalido,2504702,https://www.congo.pb.gov.br/error/404
Conselheiro Lafaiete,,,adiarios_v1,MG,invalido,3118304,http://www.conselheirolafaiete.mg.gov.br/diariooficial.php
Conselheiro Lafaiete,,,adiarios_v1,MG,invalido,3118304,https://conselheirolafaiete.mg.gov.br/v2/
Coqueiros do Sul,,,adiarios_v1,RS,invalido,4305850,http://www.coqueirosdosul.rs.gov.br/diariooficial.php
Coqueiros do Sul,,,adiarios_v1,RS,invalido,4305850,https://www.coqueirosdosul.rs.gov.br/diariooficial.php
Coronel Ezequiel,,,adiarios_v1,RN,invalido,2402808,https://www.coronelezequiel.rn.gov.br/index.php
Coronel Pacheco,,,adiarios_v1,MG,invalido,3119609,https://www.coronelpacheco.mg.gov.br/diariooficial.php
Córrego Danta,,,adiarios_v1,MG,invalido,3119807,https://www.corregodanta.mg.gov.br/diariooficial.php
Corumbá,,,adiarios_v1,MS,invalido,5003207,https://corumba.ms.gov.br/diariooficial.php
Corumbaíba,,,adiarios_v1,GO,invalido,5205901,http://www.corumbaiba.go.gov.br/diariooficial.php
Corrente,,,adiarios_v1,PI,invalido,2202901,https://transparencia.corrente.pi.gov.br/corrente
Corumbaíba,,,adiarios_v1,GO,invalido,5205901,https://www.corumbaiba.go.gov.br/diariooficial.php
Couto Magalhães,,,adiarios_v1,TO,invalido,1706001,https://www.coutomagalhaes.to.gov.br/ops/404
Cristais Paulista,,,adiarios_v1,SP,invalido,3513207,https://www.cristaispaulista.sp.gov.br/diariooficial.php
Cristais Paulista,,,adiarios_v1,SP,invalido,3513207,https://cristaispaulista.sp.gov.br/diariooficial.php
Cristalândia do Piauí,,,adiarios_v1,PI,invalido,2203008,https://transparencia.cristalandia.pi.gov.br/cristalandia
Cristino Castro,,,adiarios_v1,PI,invalido,2203107,https://cristinocastro.pi.gov.br/cristinocastro/portalnoticias
Cruz das Almas,,,adiarios_v1,BA,invalido,2909802,https://www.ba.gov.br/diariooficial.php
Cruz das Almas,,,adiarios_v1,BA,invalido,2909802,http://www.cruzdasalmas.ba.gov.br/diariooficial.php
Cruz das Almas,,,adiarios_v1,BA,invalido,2909802,https://www.cruzdasalmas.ba.gov.br/diariooficial.php
Cruzmaltina,,,adiarios_v1,PR,invalido,4106852,https://www.cruzmaltina.pr.gov.br/diariooficial.php
